ID;JOUR;DEBUT;FIN;GRADE;DIPLOME;SEMESTRE;TYPE_RESA;INTITULE_EC;BATIMENT;SALLE;COMMENTAIRE
691231;02/12/2016;09:00;12:00;L1;DROIT;1;Examen;DROIT CONSTITUTIONNEL 1;B;B1-5EQ;L1DROIT: UNIQUEMENT LES DISPENSES
695522;06/12/2016;15:00;17:00;;;;Examen;METHODOLOGIE DU TRAVAIL UNIVERSITAIRE ET PROJET PROFESSIONNEL;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
717691;25/04/2017;08:00;11:00;L1;DROIT;4;Examen;DROIT CIVIL (les obligations 2);A;AMPHIA1;ET -Tiers - temps en B1-1 - Durée de l'épreuve 4
692789;06/12/2016;08:00;14:00;M2;Tahitien-Lettres;1;Examen;LETTRES. COMPOSITION FRANCAISE;IUB;IUFM_B26;CC +ET
693010;07/12/2016;10:00;12:00;M2;PAPC1;3;Examen;EDUCATION MUSICALE;IUB;IUFM_B05;ET des dispensés d'assiduitéSalle de préparation 
717772;18/04/2017;09:00;10:30;L1;LA;4;Examen;LANGUE ET CULTURE LATINES S4;G;G1-1EQ;CC2 + ET LANGUES ET CULTURES LATINES S4
700560;24/11/2016;15:00;17:00;L1;GESTION;3;Examen;DROIT DES CONTRATS ET DES SOCIETES;A;AMPHIA1;CONTROLE CONTINU ASSIDUS ET DISPENSES - Tiers-te
689977;05/12/2016;07:30;09:00;L1;GESTION;1;Examen;INTRODUCTION  A LA GESTION;A;AMPHIA1;INTRO A LA GESTION-CONTROLE CONTINU ASSISDUS ET DI
693943;05/12/2016;09:00;10:00;M2;PIF;3;Examen;LVE ESPAGNOL;IUB;IUFM_B04;ET des assidus et des dispensés d'assiduité
691414;09/12/2016;09:00;11:15;;;;Examen;SANTE, SOCIETE, HUMANITE  (Médecine);A;AMPHIA1;PACES1-UE7: Santé, Société, humanité
696570;07/12/2016;08:00;10:00;L1;HISTOIRE;1;Examen;LVE ANGLAIS S1;G;G2-1EQ;UNIQUEMENT ETUDIANTS DISPENSES LVE ANGLAIS
717724;26/04/2017;13:00;15:00;L1;GEOGRAPHIE ET AMENAGEMENT;4;Examen;LVE ESPAGNOL S4;G;G1-1EQ;UNIQUEMENT DISPENSES LVE ESPAGNOL S4
696288;30/11/2016;16:30;18:30;L1;LEA;3;Examen;MARKETING;A;AMPHIA3;L2 EG/L2 LEA-MARKETING-CONTROLE CONTINU ASSIDUS ET
692810;09/12/2016;09:00;10:30;L1;PC;3;Examen;Thermodynamique 1;A;A3-1EQ;CC THERMODYNAMQUE  1
693475;08/12/2016;16:00;19:00;M2;Droit des activités économiques;3;Examen;DROIT DE L'ENVIRONNEMENT ET DU DEVELOPPEMENT DURABLE;E;E4-1EQCL;M2 DAE: ET ASSIDUS + DISPENSES - Tiers-temps - Du
695551;17/11/2016;13:30;15:30;M2;EIO;3;Examen;Aquaculture;B;B1-1;Examen
704133;05/12/2016;13:00;14:30;M2;PAPC1;3;Examen;CDPC1 (1)-FRANCAIS;IUA;IUFM_REUN; CC + ET 
708334;30/11/2016;13:00;17:00;L1;LLCR;5;Examen;METHODOLOGIE LITTERAIRE (CONCOURS);G;G1-1EQ;Assidus et non assidus - V. Deyris
694789;06/12/2016;15:00;16:00;M2;PE;1;Examen;EDUCATION MUSICALE ;IUA;IUFM_REUN;CC +ET
696494;21/11/2016;16:30;18:00;L1;SVT;1;Examen;Optique;A;AMPHIA3;OPTIQUE S1 CC + ET
717724;26/04/2017;13:00;15:00;L1;LA;4;Examen;LV ESPAGNOL S4;G;G1-1EQ;UNIQUEMENT DISPENSES LVE ESPAGNOL S4
692904;08/12/2016;13:00;17:00;L1;LA;5;Examen;LITTERATURE FRANCAISE DU 18ème SIECLE S5;E;E4-2EQ;LITTE FRAN 18ES S5
693913;06/12/2016;13:30;15:00;M2;MEEF Secondaire;3;Examen;HISTOIRE GEOGRAPHIE;IUB;IUFM_B04;CC +ET Assidus et dispensés d'assiduité
695522;06/12/2016;15:00;17:00;;;;Examen;Méthodologie du travail universitaire;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
708649;05/12/2016;16:30;18:00;M2;Anglais;1;Examen;DIDACTIQUE APPLIQUEE A LA DISCIPLINE 1 (ANGLAIS);IUB;IUFM_B26;ET dispensés d'assiduité uniquement
708622;08/12/2016;16:30;18:00;M2;MEEF Secondaire;1;Examen;INITIATION A LA RECHERCHE EN ANGLAIS;IUB;IUFM_B26;CC+ET
695382;07/12/2016;13:00;13:30;M2;P1D;3;Examen;LCP;IUB;IUFM_B04;CC +ET oral jusqu'à 16h05 pendant le TD de Mme Ree
693672;05/12/2016;09:00;10:30;M2;PE;1;Examen;SCIENCES ET TECHNOLOGIES;IUA;IUFM_REUN;Examen
694255;03/12/2016;09:00;11:00;M2;Droit des activités économiques;1;Examen;MANDARIN;G;G2-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
692523;05/12/2016;13:30;15:00;L1;SVT;3;Examen;Physiologie cellulaire et de la communication;G;G3-1EQCL;Examen
717722;26/04/2017;13:00;15:00;L1;HISTOIRE;4;Examen;LVE ANGLAIS S4;G;G3-1EQCL;uniquement dispenses LVE Anglais S4
694255;03/12/2016;09:00;11:00;L1;LLCER;5;Examen;LVE MANDARIN S5;G;G2-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
694233;08/12/2016;15:15;16:15;M2;P2D;3;Examen;LVE ESPAGNOL;IUB;IUFM_B11;CC + ET 
708648;05/12/2016;14:30;16:00;M2;MEEF Secondaire;1;Examen;EPISTEMOLOGIE ET HISTOIRE DE LA DISCIPLINE 1 (ANGLAIS);IUB;IUFM_B26;CC+ET
711492;08/12/2016;08:00;13:00;M2;MEEF Secondaire;1;Examen;THEME, VERSION, EXPLICATION, CHOIX TRADUCTION;E;AMPHI-E;CC+ET
710441;09/12/2016;15:15;16:45;M2;Anglais;1;Examen;FAIRE PARTAGER LES VALEURS DE LA REPUBLIQUE AU COEUR DE L'ECOLE.;IUA;IUFM_REUN;ET
692683;07/12/2016;09:00;11:00;M2;MEEF Secondaire;1;Examen;EPISTEMOLOGIE ET HISTOIRE DE LA DISCIPLINE (1) (TAHITIEN);IUB;IUFM_B01;CC+ET
694255;03/12/2016;09:00;11:00;M2;Droit;3;Examen;MANDARIN;G;G1-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
694255;03/12/2016;09:00;11:00;L1;LLCER;1;Examen;LVE MANDARIN S1;G;G2-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
694255;03/12/2016;09:00;11:00;L1;LLCR;1;Examen;LVE MANDARIN S1;G;G2-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
716259;20/04/2017;12:00;13:30;L1;GEOGRAPHIE ET AMENAGEMENT;2;Examen;UECG CHORALE CLASSIQUE - EC LIBRE;A;AMPHIA3;Examen
716259;20/04/2017;12:00;13:30;L1;LA;6;Examen;UECG CHORALE CLASSIQUE - EC LIBRE;A;AMPHIA3;Examen
716259;20/04/2017;12:00;13:30;L1;LA;2;Examen;UECG CHORALE CLASSIQUE - EC LIBRE;A;AMPHIA3;Examen
716259;20/04/2017;12:00;13:30;L1;HISTOIRE;2;Examen;UECG CHORALE CLASSIQUE - EC LIBRE;A;AMPHIA3;Examen
716259;20/04/2017;12:00;13:30;L1;EO;2;Examen;UECG CHORALE CLASSIQUE - EC LIBRE;A;AMPHIA3;Examen
716259;20/04/2017;12:00;13:30;L1;INFO;6;Examen;UECG CHORALE CLASSIQUE - EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;GEOGRAPHIE ET AMENAGEMENT;2;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;LLCE;2;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;LLF;2;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;LEA;6;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;SVT;2;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
715782;30/03/2017;13:00;15:00;L1;INFO;2;Examen;DANSE POLYNESIENNE -  EC LIBRE;A;AMPHIA3;Examen
716261;20/04/2017;14:00;16:30;L1;MATHS;2;Examen;UECG THEATRE - EC LIBRE;A;AMPHIA3;Examen
689774;07/12/2016;10:30;12:00;L1;LA;3;Examen;LANGUE ET CULTURES LATINES S3;A;A3-1EQ;Langue et culture latines S3
692975;07/12/2016;16:30;18:30;M2;MANAGEMENT;1;Examen;Marchés Financiers;G;G2-1EQ;M1 MGMT: ET ASSIDUS + DISPENSES
692815;05/12/2016;15:00;17:00;L1;PC;1;Examen;Introduction aux TP;C;C2-2;uniquement dispensés
692815;05/12/2016;15:00;17:00;L1;INFO;1;Examen;Introduction aux TP;C;C2-2;uniquement dispensés
690608;30/11/2016;13:00;15:00;L1;LLCE;1;Examen;LANGUE FRANCAISE  S1;G;G3-1EQCL;LANGUE FRANçAISE UNIQUEMENT NON ASSIDUS
695524;02/12/2016;08:30;10:30;L1;HISTOIRE;1;Examen;Langues et cultures polynésiennes;G;G3-1EQCL;UNIQUEMENT DISPENSES
694832;09/12/2016;17:00;18:00;DU0;TRONC COMMUN MEEF2;1;Examen;LVE ESPAGNOL;IUB;IUFM_B04;CC+ET + DU Tronc CommunNEUFFER H.
694832;09/12/2016;17:00;18:00;M2;Tahitien-Lettres;1;Examen;LVE ESPAGNOL;IUB;IUFM_B04;CC+ET + DU Tronc CommunNEUFFER H.
702159;21/11/2016;07:30;13:20;;;;Examen;DROIT DU COMMERCE INTERNATIONAL;G;G2-2EQ;M1 DAE: ORAUX - DROIT DU COMMERCE INTERNATIONAL
693285;05/12/2016;11:00;12:00;M2;MEEF Primaire;1;Examen;EPS;IUB;IUFM_B21;Examen
692811;09/12/2016;10:30;12:00;L1;PC;5;Examen;Thermodynamique 3;A;A3-1EQ;Examen
693469;05/12/2016;16:00;19:00;M2;Droit;3;Examen;DROIT DE LA PROPRIETE INTELLECTUELLE;E;E4-1EQCL;M2 DAE: ET ASSIDUS + DISPENSES - Tiers-temps - Du
696494;21/11/2016;16:30;18:00;L1;PC;1;Examen;Optique;A;AMPHIA3;OPTIQUE S1 CC + ET
692667;09/12/2016;08:30;11:30;M2;MEEF Secondaire;1;Examen;STAGE D'OBSERVATION ET DE PRATIQUE ACCOMPAGNEE 1 ;IUA;TP1;ET dispensés d'assiduité par ordre alphabétique 
694800;10/04/2017;13:30;15:30;L1;LA;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - LA;A;AMPHIA1;Examen
695405;07/12/2016;08:00;10:00;L1;LLCER;1;Examen;LV ESPAGNOL S1;G;G3-1EQCL;UNIQUEMENT ETUDIANTS DISPENSES LVE ESPAGNOL S5
711491;05/12/2016;08:00;13:00;M2;MEEF Secondaire;1;Examen;COMMENTAIRE DIRIGE CIVILISATION;E;AMPHI-E;CC2+ET
692895;07/12/2016;13:30;15:00;L1;LA;3;Examen;DIDACTIQUE DE LA LITTERATURE S3;G;G3-1EQCL;DIDACTIQUE DE LA LITTERATURE S3
694255;03/12/2016;09:00;11:00;L1;GESTION;5;Examen;MANDARIN;G;G2-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
693379;08/12/2016;09:00;10:00;M2;PE;1;Examen;HISTOIRE-GEOGRAPHIE-EDUCATION MORALE & CIVIQUE;IUB;IUFM_B21;Examen
693379;08/12/2016;09:00;10:00;M2;PE;1;Examen;HISTOIRE-GEOGRAPHIE-EDUCATION MORALE & CIVIQUE;IUB;IUFM_B26;Examen
693866;08/12/2016;10:00;13:00;M2;MEEF 4;3;Examen;INTEG. DES TICE DANS LA SPECIALITE (1);IUA;IUFM_TICE;ET des dispensés d'assiduité
714828;24/04/2017;09:00;10:00;L1;LA;2;Examen;UEPP  METIER PROF DES ECOLES  SAVOIRS MATHEMATIQUES FONDAMENTAUX - EC LIBRE;E;E1-1EQCL;Examen
714828;24/04/2017;09:00;10:00;L1;GESTION;6;Examen;UEPP  METIER PROF DES ECOLES  SAVOIRS MATHEMATIQUES FONDAMENTAUX - EC LIBRE;E;E1-1EQCL;Examen
694872;08/11/2016;10:30;12:00;L1;MATHS;5;Examen;Compléments de probabilités;F;F3-1EQ;Examen
696571;06/12/2016;10:30;12:00;L1;GESTION;1;Examen;ANGLAIS 1;G;G3-2EQCL;L1EG: ET - Uniquement les dispensés
695521;06/12/2016;13:00;16:00;L1;LLCER;5;Examen;GENRES LITTERAIRES;E;E3-2EQ;Non assidus uniquement
692864;07/12/2016;16:00;19:00;L1;DROIT;3;Examen;DROIT CIVIL: (les obligations 1);A;AMPHIA3;L2 DROIT-DRT CIVIL (LES OBLIGATIONS) CC ASSIDUS 3H
709070;01/12/2016;13:00;15:00;L1;LLCER;1;Examen;CULTURE GENERALE  S1;G;G3-1EQCL;EXAMEN CULTURE GENERALE UNIQUEMENT ETUDIANTS NON A
717738;21/04/2017;07:30;09:30;L1;LLCR;4;Examen;PREPARATION AU C2i;B;B2-4-TP;uniquement dispensés C2i S4
717693;19/04/2017;13:00;17:00;L1;LA;2;Examen;LITTERATURE FRANCAISE DU 18ème  S2;E;E1-1EQCL;CC2 + ET LITTERATURE FRANCAISE 18 S S2
695524;02/12/2016;08:30;10:30;L1;LEA;1;Examen;LANGUES ET CULTURES POLYNESIENNES;G;G3-1EQCL;UNIQUEMENT DISPENSES
693010;07/12/2016;10:00;12:00;M2;MEEF Primaire;3;Examen;EDUCATION MUSICALE;IUB;IUFM_B04;ET des dispensés d'assiduitéSalle de préparation 
714924;07/12/2016;16:15;17:45;M2;PAPC2;3;Examen;ASP. PEDAGO. ET PSYCHO. DES APP. SCOL.;IUB;IUFM_B11;ET des dispensés d'assiduité
695522;06/12/2016;15:00;17:00;L1;LLCER;1;Examen;METHODOLOGIE DU TRAVAIL UNIVERSITAIRE ET PROJET PROFESSIONNEL S1;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
693992;07/12/2016;16:00;19:00;M2;Droit;3;Examen;DROIT DES ASSURANCES;B;B1-5EQ;M2 DAE: ET ASSIDUS + DISPENSES - Tiers-temps - D
714340;05/12/2016;13:30;16:30;M2;PIF;3;Examen;MEDIAT., SCIENTIF. ET CULT. JEUNES ET ADULTES (1);IUB;IUFM_B11;ET des dispensés d'assiduité
714340;05/12/2016;13:30;16:30;M2;MEEF 4;3;Examen;MEDIAT., SCIENTIF. ET CULT. JEUNES ET ADULTES (1);IUB;IUFM_B11;ET des dispensés d'assiduité
695535;08/12/2016;13:00;15:00;L1;LLCR;1;Examen;DIALECTOLOGIE POLYNESIENNE;B;B1-1;Non assidus uniquement
690705;25/11/2016;13:30;16:30;L1;MATHS;5;Examen;Groupes et anneaux;E;E4-1EQCL;Examen
693457;18/11/2016;08:00;10:00;M2;EIO;3;Examen;Invasions biologiques dans les iles;B;B1-1;meyer
704133;05/12/2016;13:00;14:30;M2;MEEF Primaire;3;Examen;CDPC1 (1)-FRANCAIS;IUA;IUFM_REUN; CC + ET 
695405;07/12/2016;08:00;10:00;L1;LLCR;5;Examen;LVE ESPAGNOL S5;G;G3-1EQCL;UNIQUEMENT ETUDIANTS DISPENSES LVE ESPAGNOL S5
690716;06/12/2016;16:30;18:30;M2;MANAGEMENT;3;Examen;COMPTABILITE ET AUDIT;G;G2-2EQ;M2 MGMT FINANCE: CONTROLE CONTINU ASSIDUS ET DISPE
691307;05/12/2016;16:30;19:00;M2;MANAGEMENT;1;Examen;Géomarketing et Distribution;G;G2-1EQ;M1 MGMT: ET ASSIDUS + DISPENSES
694800;10/04/2017;13:30;15:30;L1;LEA;4;Examen;EXPRESSION ECRITE & CERTIFICATION VOLTAIRE - LEA;A;AMPHIA1;Examen
694255;03/12/2016;09:00;11:00;L1;LLCER;1;Examen;LV MANDARIN S1;G;G1-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
696494;21/11/2016;16:30;18:00;L1;INFO;1;Examen;Optique;A;AMPHIA3;OPTIQUE S1 CC + ET
693949;06/12/2016;16:00;19:00;M2;Droit;3;Examen;SEMINAIRE;G;G3-2EQCL;M2 DAE: ET ASSIDUS + DISPENSES - Tiers-temps - Du
694255;03/12/2016;09:00;11:00;M2;Droit des activités économiques;1;Examen;MANDARIN;G;G1-1EQ;UNIQUEMENT DISPENSES G1-1 + G2-1 + G3-1
689755;28/11/2016;13:30;15:00;L1;LEA;1;Examen;INTRODUCTION GENERALE AU DROIT;E;E4-1EQCL;L1 LEA 1H UNIQUEMENT DISPENSESL2 DROIT 1H30 UNIQ
695522;06/12/2016;15:00;17:00;L1;HISTOIRE;1;Examen;Méthodologie du travail universitaire;G;G2-1EQ;UNIQUEMENT DISPENSES EXAMEN MTU S1
691410;06/12/2016;14:00;15:45;PACES0;PACES;1;Examen;LA CELLULE ET LES TISSUS (Médecine);A;AMPHIA1; PACES1-UE2A:La cellule et les tissus
714672;07/12/2016;08:00;09:00;DU0;TRONC COMMUN MEEF2;1;Examen;LVE ANGLAIS;IUA;TP1;CC+ET
692071;08/12/2016;16:30;19:30;M2;Droit;1;Examen;DROIT DES CONTRATS PUBLICS;G;G1-1EQ;M1 DAE: ET ASSIDUS + DISPENSES
717708;27/04/2017;13:00;15:00;L1;LLCR;2;Examen;LVE ESPAGNOL S2;G;G1-1EQ;UNIQUEMENT DISPENSES LVE ESPAGNOL S2
